sample_id,species,phylum,replicate,intensity_RT_01,intensity_RT_02,intensity_RT_03,intensity_RT_04,intensity_RT_05,intensity_RT_06,intensity_RT_07,intensity_RT_08,intensity_RT_09,intensity_RT_10,intensity_RT_11,intensity_RT_12,intensity_RT_13,intensity_RT_14,intensity_RT_15,intensity_RT_16,intensity_RT_17,intensity_RT_18,intensity_RT_19,intensity_RT_20,intensity_RT_21,intensity_RT_22,intensity_RT_23,intensity_RT_24,intensity_RT_25,intensity_RT_26,intensity_RT_27,intensity_RT_28,intensity_RT_29,intensity_RT_30,intensity_RT_31,intensity_RT_32,intensity_RT_33,intensity_RT_34,intensity_RT_35,intensity_RT_36,intensity_RT_37,intensity_RT_38,intensity_RT_39,intensity_RT_40,intensity_RT_41,intensity_RT_42,intensity_RT_43,intensity_RT_44,intensity_RT_45,intensity_RT_46,intensity_RT_47,intensity_RT_48,intensity_RT_49,intensity_RT_50,activity_MeOH_70,DPPH_MeOH_70,ABTS_MeOH_70,FRAP_MeOH_70,TPC_MeOH_70,activity_EtOH_70,DPPH_EtOH_70,ABTS_EtOH_70,FRAP_EtOH_70,TPC_EtOH_70,activity_EtOAc,DPPH_EtOAc,ABTS_EtOAc,FRAP_EtOAc,TPC_EtOAc,activity_Acetone_100,DPPH_Acetone_100,ABTS_Acetone_100,FRAP_Acetone_100,TPC_Acetone_100,activity_MeCN_50,DPPH_MeCN_50,ABTS_MeCN_50,FRAP_MeCN_50,TPC_MeCN_50
HPLC_0137,Sacchorhiza polyschides,Phaeophyceae,2,0.0,66445.77445264635,0.0,1609.7824395145512,916.6083210818978,51869.32215560294,3771.793684471731,30422.683245921027,85651.79751118796,0.0,0.0,127527.5003534161,20445.555442174245,0.0,68957.85028209693,0.0,135029.32492575052,39459.20176749346,0.0,20726.73922216406,84486.23593291266,47342.02779051723,0.0,0.0,64920.8128203902,168628.26946423645,75938.54776213178,0.0,8340.897669704818,133352.02569496256,105498.24558149179,3083.178353393028,215341.05416763193,30185.566598348614,4700.259904957831,227997.1321591745,20372.566963352478,64112.77924231891,88915.65057539575,26445.58523549849,142344.6009840822,81962.71696341143,77298.62701899806,75234.59359496958,61135.30766390772,0.0,15484.5679302035,46975.049245476584,0.0,48562.63518330951,84.83164609721224,82.49574303402287,87.53476339516064,81.02763680464089,88.26844115502458,86.12630023708078,89.57728205392931,82.34716481875117,78.97095862416263,93.60979545148003,63.88203083922271,68.94376678762907,59.67310688626167,58.830001032096376,68.08124865090373,66.10067920902246,66.29833059887982,64.69016158338808,68.35070722387407,65.06351742994786,69.90760536676243,74.39333057758421,75.65819716287547,65.02781333659985,64.55108038999019
HPLC_0138,Sacchorhiza polyschides,Phaeophyceae,3,6409.826282921476,0.0,94129.45933121245,0.0,13167.715687974041,220592.39192461825,0.0,133043.37377368147,0.0,0.0,0.0,100444.23650083346,0.0,0.0,0.0,36657.068495473104,0.0,0.0,168982.95091812618,0.0,0.0,0.0,37352.461692345576,39320.35456374791,0.0,114520.24975839573,0.0,0.0,19507.38388052572,0.0,11073.931864804717,0.0,0.0,47179.17264962176,146851.01561175278,4156.114640626721,158505.69212594643,0.0,90451.01245222783,131892.5358242756,10345.620626871278,0.0,0.0,68042.3886332324,56344.12073238376,17752.77039883979,13458.835620746191,40472.00444171969,0.0,105423.74826796587,84.6834826570412,89.0602356111215,83.40001477878594,82.47395364602426,83.79972659223306,77.02813868386309,76.02345509511007,79.40099872419535,76.03545820445134,76.65264271169556,61.21876302065297,65.84610957149857,64.57565977481097,55.421914818044016,59.03136791825834,65.90820416430122,77.66660806221087,61.28917469647877,63.19227136157159,61.48476253694366,69.76688242607774,71.82776653418576,70.57375696388048,63.944793548700616,72.72121265754414
HPLC_0139,Sacchorhiza polyschides,Phaeophyceae,4,0.0,0.0,0.0,11852.695547263847,32350.30487544157,990.332206241567,0.0,22584.150223676723,5994.400757527938,6200.081370112336,100325.86959105487,37246.3812560634,0.0,40293.06689550829,0.0,66370.55194735905,0.0,94225.2583330964,7248.431739117559,0.0,0.0,0.0,0.0,60786.05362912846,52623.29691004167,41685.725358040036,0.0,0.0,0.0,0.0,27539.33504713653,31601.109914007975,41725.09774645963,44765.76359090919,0.0,44431.27200662856,0.0,0.0,60967.40499450066,0.0,263651.99386743084,0.0,41291.630784755784,4661.72330800699,341.23456658839007,20226.66419620404,0.0,0.0,0.0,62596.033909581914,85.34374850087829,93.96163009851773,82.39782737975177,83.21815151285182,81.79738501239183,81.45927099218378,86.72521918042811,83.19857703175828,79.21380565201103,76.69948210453768,64.30629644690018,65.10607411225571,70.7799860606318,56.901007129941604,64.43811848477159,65.72662666038308,67.69631467927479,71.73353294240708,61.179410570010475,62.29724844983999,70.3378139484884,71.98494381870259,69.14949549570885,69.51379145891258,70.70302502062957
HPLC_0140,Sacchorhiza polyschides,Phaeophyceae,5,183451.24017784133,77640.14580981716,24098.50893439718,12819.618151633942,0.0,16293.23473899289,40525.04023636065,41724.96997657081,0.0,0.0,69081.50982500649,86579.56258443701,0.0,34282.781232116526,0.0,27773.83243774975,0.0,12338.847381874411,120092.40201979305,2008.9895961841544,317844.80983690394,61777.68236958597,0.0,25645.683814654643,250946.79017262947,5910.778170295285,6029.567975064719,251013.54157198846,3753.682854375161,0.0,0.0,51905.85701355252,0.0,221583.71187796706,3715.2470834647775,0.0,0.0,22415.55390093382,258953.14221211174,176044.73181781932,28335.05479387637,0.0,50758.729347001914,0.0,0.0,6551.081471839372,0.0,0.0,289774.4707716771,40936.56090762028,83.31010261724147,80.22003302189435,88.24728408291296,78.16419988609411,86.60889347806445,79.97100589951319,77.86102465168166,89.17033347824544,71.76789765744788,81.08476781067777,62.043586561275575,59.62693741646383,63.87040430886179,58.25376114023122,66.42324337954544,66.71966198062105,69.77348227363254,72.25449433138532,59.82851772964533,65.02215358782102,72.45417769982714,73.78666533380817,73.3470589048846,69.36859574484392,73.31439081577187
HPLC_0141,Sacchorhiza polyschides,Phaeophyceae,6,202185.62660031088,77536.14584388516,18668.265824205635,26359.503645822617,92876.9579497135,0.0,0.0,97359.5826479512,0.0,695.558813417381,0.0,18004.904098423296,119436.70142897747,3572.575390484605,74315.329372243,0.0,10924.948490359739,29880.69426473826,84314.53894363216,35535.01100995761,181959.55618339416,8031.08881122684,47220.990878262615,0.0,96104.72907835332,35287.19176664157,124550.58920427521,0.0,0.0,30151.809525341145,0.0,7779.021778798429,35953.5606134094,0.0,0.0,171432.83440107608,0.0,0.0,0.0,0.0,34519.09169544919,0.0,131072.91091724564,96829.29647698495,26816.212035237004,0.0,158624.22375310367,30185.944339572317,0.0,70087.42304179308,82.06783686625243,90.00443649960765,82.66136085282311,71.52719907957258,84.07835103300638,80.46079283167015,84.87426293160179,83.22504129668282,74.01424804687467,79.72961905152133,64.12090669761412,72.023315331119,63.79529963199372,53.839949984940674,66.82506184240307,66.6731643113485,70.61855591049103,72.06487510872552,58.34317321653381,65.66605300964366,67.98268361379606,76.87325782019914,71.016126436349,63.16307322993172,60.87827696870437
HPLC_0142,Sacchorhiza polyschides,Phaeophyceae,7,3640.142780779495,0.0,77217.50062568957,28628.265278959403,11087.995703787938,10118.416793811357,26819.069109342974,80802.78545397997,87705.30809894025,222510.18331977504,0.0,0.0,144640.07546652888,0.0,0.0,0.0,0.0,185256.15618031003,23335.121356828895,0.0,73106.65368083214,0.0,0.0,465.0565711528812,9459.53290876027,0.0,34480.97683045076,0.0,0.0,19487.864721179005,49420.77700726758,30563.07789263154,0.0,289777.70077049016,52937.4171387881,24434.805996057443,2639.5150133541943,8477.273503402079,60436.837152124644,0.0,1605.9592028167795,0.0,0.0,248128.03368703325,63884.50686681562,158708.73448413605,43606.29667344197,98243.77700970022,20613.13514354856,208549.97266982705,83.52508052536793,85.95909818671873,82.82457451352343,83.19669348109366,82.11995592013588,81.22989273279146,83.57561665497968,80.29725393878421,78.83775550294312,82.20894483445879,65.98350997410476,69.72366579524545,64.41491310234024,66.23067593018182,63.56478506865151,70.2012017810057,81.89894515343731,67.89940563426349,67.7606531698207,63.24580316650128,72.01785809571312,80.43747074673541,68.54757013525507,69.71861011104008,69.36778138982193
HPLC_0143,Sacchorhiza polyschides,Phaeophyceae,8,34951.0970085661,0.0,102955.4412085531,15756.179144645983,120643.69901786053,59320.3556135288,82922.39608005098,111239.52842724127,0.0,0.0,23436.96892051203,195951.7781092304,114500.05147101544,24874.13551942811,90199.05828906188,113706.65241656736,54798.81979958784,51410.929186488465,27236.48630599025,0.0,84700.00705501514,13570.592809759055,222397.66853580935,0.0,78236.70951708453,93798.77615291259,47043.72044734596,0.0,0.0,16457.649354438992,216.9353194521065,202984.29630241072,160435.5051054218,4423.199515293481,125992.12912787823,91496.29945666944,0.0,25420.449931158037,61411.44425481871,0.0,0.0,67166.49875978653,0.0,122806.66972878532,0.0,225487.9972248732,0.0,4458.696373276285,30553.686360903506,33936.35480809253,86.19840065406498,85.32458726606275,91.23560236061316,81.62841474592322,86.60499824366083,81.63280330016596,81.13478795610155,77.1269638436539,77.44493385208776,90.82452754882067,59.985437594194266,66.96597549493396,65.48104533110636,56.64130790042216,50.853421650314566,71.13969269120032,68.31567467227337,77.22283810941504,66.30656117889907,72.7136968042138,67.7136643796774,73.44342478576229,61.937381467326304,63.46026202536591,72.0135892402551
HPLC_0144,Sacchorhiza polyschides,Phaeophyceae,9,0.0,72577.40903044981,171904.74230773354,0.0,0.0,59150.029661981476,333143.7914064314,5440.912061445146,50181.00048441378,43124.05080328888,64417.203598985856,0.0,16836.496735746307,5170.836571333782,14247.07615277768,51682.01706616404,20483.510767983513,145617.5071993534,28133.496352658083,86124.35625525711,0.0,0.0,35756.67958951192,2856.2511515988504,145033.8964121504,0.0,0.0,17400.12802079973,94771.55888712718,27722.249669487457,95106.2431342981,67.04553834657827,63981.95636916206,0.0,47192.97135729267,111826.14018260522,73908.2441614623,0.0,70752.68175821667,86673.80308864037,0.0,41533.32538371707,74098.10295428812,11031.99708128926,66051.00382507012,0.0,73278.57228888258,7812.889563104189,19488.035998648313,0.0,85.77964502736208,90.16962725737588,81.45052591156406,85.61810645708107,85.88032048342737,80.55308503101602,87.79367418290401,83.47227596279083,67.67798398396555,83.26840599440375,65.51061027397179,66.74098433205187,68.69533886671977,62.319731941331526,64.286385955784,63.89487179168249,70.386028817167,64.04957523156882,62.193452164117915,58.9504309538762,67.75413717016663,72.47293878730362,65.5080694841952,62.14413482418445,70.89140558498327
HPLC_0145,Sacchorhiza polyschides,Phaeophyceae,10,0.0,56029.065990206735,35100.83318850684,30230.605368772667,3806.2719773976864,110646.2440547256,0.0,228179.41845782948,4499.60381741813,78629.23020140502,16750.776063955796,0.0,9827.872594690944,0.0,154359.66446360486,261750.76231586936,191379.58732928534,0.0,336444.45040996553,174971.46063358092,0.0,95111.40532517928,87773.66298933375,76577.01332782184,138918.1614922765,0.0,9735.788189677754,139652.84034221602,88059.8547451338,0.0,94361.80980268706,46881.73190846707,0.0,43518.327237756515,0.0,0.0,171531.20944126477,0.0,0.0,5424.19900497769,26524.32939235373,0.0,324852.79577109247,54253.56258732813,27286.229400174998,0.0,0.0,0.0,29834.83141048962,0.0,85.9436605682243,85.20525724834064,87.86406831646474,77.07363831694094,93.6316783911509,81.05794775135483,79.21944611150892,74.62851495797455,84.28998400717624,86.09384592875959,64.2373631044295,67.38629108348466,65.56062337814518,61.58117843719238,62.421359518895805,64.50548150791082,66.28908184611811,57.77213126933498,60.546095270706346,73.41461764548379,72.04363549622437,82.25596773639683,70.31735802438371,64.06324114912101,71.53797507499596
HPLC_0146,Sacchorhiza polyschides,Phaeophyceae,11,23513.733182854514,131895.95566440283,0.0,111899.47936849344,0.0,11193.084112169066,59642.300992109,14431.07152181294,0.0,34395.85890063255,0.0,126524.33130894136,56525.58045193657,0.0,33530.26500266617,0.0,67827.61243811113,0.0,5375.158869249913,0.0,147558.08011674997,0.0,165591.10588196857,0.0,0.0,0.0,107467.93719396333,19834.60481740836,0.0,21392.622121745735,81822.05439530735,61471.0442915343,16169.550458079973,49514.73340399386,0.0,16831.217799403887,41719.84596849324,0.0,194174.86086126885,0.0,126658.5777850472,18714.749705496062,3129.8962872508955,34259.732279334676,0.0,188751.90521062218,14049.861994061861,298194.8840116477,96986.51076665193,0.0,85.62754078692384,84.49940802059643,88.84259388514884,76.9826216179473,92.18553962400277,81.07519303148035,87.44480158080059,78.84071476030405,76.37948988895803,81.63576589585871,64.2851686183673,70.51036999399771,68.4134872185809,54.59253696872399,63.62428029216656,65.05498873327076,63.008942990149144,66.99079805665806,69.74065001514984,60.479563871126004,71.46428388955856,68.43736258136354,72.24788628054485,73.4448146959061,71.72707200041972
HPLC_0147,Sacchorhiza polyschides,Phaeophyceae,12,0.0,0.0,0.0,0.0,325.0659094927283,0.0,106081.80403480495,95105.38723067929,26612.21808336451,30456.59843721931,63363.87559224479,38639.62383151576,93809.73046260528,0.0,0.0,29706.647749625346,0.0,16259.40072285215,48486.15692631009,0.0,10274.744600388754,0.0,22086.96531953648,92448.92708792869,107579.47425948232,0.0,182198.34972570682,53505.33991967845,138269.05895604813,11628.723121197114,195260.8595541374,0.0,10440.954702814743,47317.355138842795,277298.9589785528,38276.750707026964,0.0,0.0,226069.69447892037,65964.6782220844,53157.118353081554,0.0,0.0,0.0,204757.86741212985,72805.2726351773,0.0,1043.964494344947,0.0,0.0,86.30223657699223,87.27878448941256,90.43017964153614,81.21726442080708,86.2827177562131,80.21455081360551,82.05295327529554,78.25082505876989,80.16986846030035,80.3845564600563,65.3114999665487,69.72977792062713,66.06532154675517,61.34496931733996,64.10593108147253,65.48428198402458,68.06297706895963,64.04388257461267,63.75451357357098,66.07575471895501,72.94430873546689,72.74502241861168,72.32870706801164,71.52796776255185,75.17553769269237
HPLC_0148,Sacchorhiza polyschides,Phaeophyceae,13,0.0,3144.3349727268137,0.0,70973.31651693583,0.0,167478.26653138045,116509.89997847231,97483.54603304276,4899.518919399861,0.0,49674.12997155727,139111.90461910612,0.0,30494.574070041723,76949.99343828474,0.0,10854.32616759012,11582.514077134007,41921.894618219994,92452.70131582153,162800.6621942327,0.0,3282.9942744469463,0.0,39252.256854864005,382496.0601789477,115116.36948399038,145858.98343137282,58680.383955016434,0.0,0.0,0.0,84276.63803473825,0.0,6175.500532676206,0.0,0.0,406044.20335969504,78713.39581105702,0.0,120385.83580993452,0.0,0.0,30758.18822635602,115769.84086697998,230912.31400351968,0.0,20400.96736561037,25793.339672979484,24876.055965681673,87.29127870065227,88.10957017226536,84.33547820259803,89.70653767095715,87.01352875678853,81.25566371017578,80.41281933911407,82.3415213522927,76.39245533229658,85.87585881699977,62.77498174215424,69.23959510183153,65.55498726484886,54.18542832000315,62.119916281933385,66.44627164771943,71.24993658293897,63.60314617915779,63.03899405444463,67.8930097743363,68.97221104761945,74.81691532811413,65.71630711601681,66.80223070642792,68.55339103991894
HPLC_0149,Sacchorhiza polyschides,Phaeophyceae,14,88605.89933408108,54190.87916049144,43300.79219433968,18553.090632687945,55018.692557032315,0.0,0.0,0.0,68595.56513017749,0.0,0.0,0.0,0.0,160370.9377111583,10531.02739916084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79615.53285115017,21719.893715810394,32631.194846452843,116205.95015415303,0.0,0.0,205470.3215007305,13597.378431293138,207618.07208272236,0.0,26857.957253657383,6503.726456562103,145827.62646174425,13569.363308920749,3906.652297519246,0.0,0.0,100051.35268475076,74259.84247169834,88634.59184209345,98441.31916122421,42439.45496828093,268516.0322164026,93865.18025321738,0.0,92887.78091389475,0.0,84.31514898678599,88.46620976241336,81.88231782622381,83.07013501752837,83.8419333409784,79.46830714109211,78.58862170478612,75.90297126366931,80.15853077176112,83.22310482415186,62.82960822339936,69.08373193178669,62.469227960285046,59.19317582626024,60.57229717526547,66.21687277506712,64.48722345929254,67.94501300102512,66.01481944483801,66.42043519511283,71.36640426676348,81.91091041356701,67.34645730303302,65.25068317164082,70.95756617881311
HPLC_0150,Sacchorhiza polyschides,Phaeophyceae,15,22731.91365175393,250593.13153327804,70861.73004405743,6778.784085774682,0.0,4466.053932775814,124581.50969079231,13280.78340425263,133373.98804456252,0.0,113066.44019061375,0.0,32227.550208441982,92735.83717201873,0.0,116389.54523623518,0.0,65735.20908159263,5447.469955970209,0.0,33613.35125000387,0.0,0.0,34642.321590203486,102181.96083104832,0.0,8661.125805659127,0.0,6146.375445890953,65240.69769609771,75854.1806667405,0.0,0.0,33915.629037633655,106763.55181597169,82945.90589398264,159987.33732168924,54741.86429771238,22059.08715086072,20302.549349325116,27897.82029277463,159673.66682024384,0.0,33606.50656559644,0.0,14864.399769222393,205349.90952153856,0.0,169245.96455296152,0.0,81.63455862477684,84.26905249356118,75.83107937646504,80.0434798243336,86.39462280474753,81.4561174759732,84.36049166706772,81.60159623091272,83.51272076330906,76.34966124260328,62.595399394708366,66.42085288110711,70.21551026968868,52.085502412927184,61.65973201511049,71.10099304077914,76.39068446094814,72.55606500373624,66.56546549138542,68.89175720704678,69.1215811909992,70.67022123326966,76.85741421806969,63.09485119407252,65.86383811858494
HPLC_0151,Saccharina latissima,Phaeophyceae,1,0.0,22217.347082758726,114715.23318942153,0.0,70966.9054936867,0.0,471135.520752928,47307.02161313961,151326.94475340983,28732.585360369827,0.0,1996.020752488019,47167.41341283061,56555.98850262405,42263.05671156115,0.0,68341.48033578128,0.0,177062.66365050172,16724.90603674039,182828.55049019045,90891.71856351636,0.0,0.0,85972.86723208775,0.0,5749.620577670778,0.0,41247.41150929236,0.0,61017.04038639629,0.0,0.0,115988.6055352161,82063.64429965001,27681.11784694743,661.1640011498539,24980.70647185219,34088.67674669255,0.0,90067.9625899639,310779.3264766937,0.0,551720.2911948799,169634.31258529806,0.0,159542.71374358216,29648.948461298172,92380.34416087724,0.0,85.53568298451198,90.35900052695996,79.68274545241273,84.4685465992676,87.6324393594076,80.10085001093101,78.67833556447769,80.37060755762957,79.37798583498262,81.97647108663413,64.40120632036022,61.51077686923637,64.8188474651253,62.78035368337378,68.4948472637054,66.49310479876824,69.07483519941141,65.81818737388444,63.41453293650957,67.66486368526755,71.45828702031841,75.53512989402084,74.12311430480953,63.76395971349239,72.41094416895089
HPLC_0152,Saccharina latissima,Phaeophyceae,2,0.0,0.0,0.0,0.0,124425.00595124131,31247.360319260424,65599.25504812239,0.0,131244.52642510968,77820.9684746834,34946.60890094399,125061.76118468044,136676.717849658,10782.839173028719,69346.36752361189,0.0,0.0,82495.98340720612,0.0,138608.25909133567,94271.55575408772,161260.50244239383,0.0,0.0,9404.057371604747,0.0,0.0,0.0,276301.02344591275,0.0,157597.6274077153,8895.363961934145,0.0,167950.06137399084,0.0,0.0,74918.01410822179,52202.90518615574,0.0,0.0,0.0,325208.39646286936,25300.484514063755,119628.10437372833,0.0,133251.25005090662,0.0,141068.83194480644,45377.87204945477,40667.79719986781,86.65019239842445,92.91133004102511,83.75067750932979,81.97488880012912,87.96387324321383,81.77062731729298,80.02690689744828,81.14627273379942,86.5858543071607,79.32347533076351,65.20022575340292,71.76824613929665,66.38933543160687,59.580230482835276,63.063090959872866,72.24189799063174,78.76047969815771,70.21438858631721,67.08927449304505,72.90344918500702,72.05383794501975,73.98941707553674,67.5182227135898,75.33809544871409,71.36961654223842
HPLC_0153,Saccharina latissima,Phaeophyceae,3,0.0,3804.8727780635636,898.6427160450812,0.0,746.2402340798778,57352.95358741081,37329.17436058908,20998.439653607136,0.0,29111.7331532893,6112.448571582233,0.0,0.0,0.0,110180.4232998248,0.0,46896.20787524385,0.0,31216.40653951378,80590.8548986948,19314.035049180075,171200.71999469402,160670.70455801775,310541.0188783225,0.0,131926.54515223592,384265.00221501145,53138.151638391035,0.0,523.6205327773829,262131.1791533144,0.0,0.0,5918.464145257736,102676.98542359502,0.0,38530.75237098756,72742.55140677544,88548.61502121357,0.0,42871.25365013893,0.0,0.0,42694.1288286242,7982.0994298179585,0.0,7629.4364340846505,170216.1765173505,0.0,14145.899920135616,81.17438609766312,82.70493004985052,81.89738846746948,76.67876025729781,83.41646561603467,81.12355620973118,78.90064441865434,83.73751612107297,79.93161776153526,81.92444653766212,60.20541401718744,67.14517345774831,56.14337058184793,58.402467615667696,59.1306444134858,70.07965235768957,72.7390968690621,70.47882867521749,65.54853064997236,71.55215323650634,71.51129862538204,72.87380188598905,69.2667788276586,72.41621879796327,71.48839498991724
HPLC_0154,Saccharina latissima,Phaeophyceae,4,0.0,76466.93852360865,61552.04752142795,11727.661171588476,68122.56706994835,0.0,0.0,0.0,6940.843181830732,46681.91446567872,15092.347885178015,234247.01747406213,113413.92382019348,182195.48997992594,146285.31678682615,9357.781655531855,47264.685267872315,3547.609437802621,50144.37096085599,0.0,150577.95078579494,18665.791440453842,71363.98720429068,240.51629025319954,0.0,49461.38312530261,0.0,0.0,59097.39564188203,0.0,112366.6607761364,0.0,23103.126506412584,0.0,133645.2434043169,31543.753030693144,0.0,40745.302146871276,137735.78325392402,213272.60376836435,343613.2558446603,1438.725450023852,12184.942138215936,41648.53340567303,0.0,22746.0525279012,0.0,27649.08841534046,0.0,0.0,85.23310908810289,88.02610245911808,88.28895320983712,82.83150379521915,81.78587688823724,75.8353385331498,74.67243556460694,77.63013352942387,72.63674443624684,78.4020406023215,66.43263254807724,69.32204913193144,64.63167967841352,67.66800458539993,64.10879679656405,70.9761111589887,79.38666913325882,70.8605576159597,68.59282697322014,65.06439091351616,69.32179652883387,70.84902169021224,69.91004278973766,68.21722775964096,68.31089387574461
HPLC_0155,Saccharina latissima,Phaeophyceae,5,373412.04044626525,20060.276476200095,23608.948778857324,0.0,13729.267781428762,32623.48908351269,0.0,0.0,15719.641013671713,62611.43373871384,0.0,7099.672770372372,0.0,101482.51268103124,0.0,0.0,0.0,15872.97530334658,0.0,44497.00466199179,78368.5075514645,0.0,127180.3220785084,0.0,111732.42424920786,115499.44444541061,15952.087194913118,126323.37637332563,32753.781897556164,9667.90614666642,0.0,0.0,0.0,48330.357122211935,27822.642455554855,0.0,8580.22274242685,15042.773226286778,0.0,296.68391573569494,0.0,88688.98986825046,32825.16140321139,136945.4204878752,0.0,28895.47154260952,0.0,93693.70173313751,0.0,164412.16841741392,84.32191135362876,82.506708286531,83.69844020635242,82.44992012696962,88.63257679466201,74.48178524240737,76.6945858240596,71.86739309759065,78.16729992571624,71.19786212226298,65.12899772281953,68.98723081571885,66.6629487413898,65.17961375095817,59.68619758321133,68.17731927513272,72.39472658454062,70.6060393586413,59.54711996634258,70.16139119100639,71.15623619921475,76.24442812444,69.28409703011793,68.83022817125534,70.26619147104573
HPLC_0156,Saccharina latissima,Phaeophyceae,6,0.0,2016.2562509784202,89831.51276923534,0.0,0.0,418.47703748578795,261920.92759551486,0.0,15249.83735331113,0.0,66066.73300711124,21836.569790831578,188596.1561008555,101727.08715375977,220945.7161719318,79375.51695330642,113872.34842501438,27271.8973029227,0.0,29543.91673966852,0.0,13742.782636751712,0.0,13028.3713175117,25994.9841149656,88617.83167355364,9245.483744781164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5944.120305055646,113878.80452246024,98574.08318062598,0.0,32066.829378299906,138434.4858589546,0.0,113298.35588527187,77376.90270176115,0.0,72992.60756589902,30381.75395249402,91684.08423649865,135296.56413376346,1758.399305319807,119048.278686837,84.92038029027356,90.130603873349,82.44492967993982,81.45137875535467,85.65460885245075,84.0778713792611,88.9462038921167,85.92937365778225,82.62765403512229,78.80825393202315,66.07824621045019,64.40562289893772,67.33728349930244,65.74233292685034,66.82774551671025,69.2601882466721,71.80219702933368,70.9112341794966,67.23155061234051,67.09577116551762,70.30171410835202,75.91655332247741,72.0986637001524,65.11231974923734,68.07931966154088
HPLC_0157,Saccharina latissima,Phaeophyceae,7,324446.1960467216,0.0,1201.2685175790382,12821.916625682587,107158.82859456219,0.0,10503.306152826457,0.0,0.0,102235.0871405477,34534.51573253053,0.0,0.0,0.0,8691.803199271058,0.0,0.0,0.0,18430.81717648819,0.0,0.0,0.0,0.0,0.0,1307.4307903390493,25015.928455683443,8513.689180442345,0.0,77645.16776168189,46248.12672595799,0.0,0.0,0.0,0.0,101774.65333993579,27642.172147515324,24536.860017044248,0.0,217820.33521634285,63552.91156657261,0.0,4370.531072793481,0.0,90736.94420980022,0.0,37136.28166265276,0.0,0.0,142697.27461207402,1977.6552061763427,86.97385096437819,85.59736043515986,89.53662148334503,86.97943361721978,85.78198832178805,82.24022228900476,83.62612745507856,74.97369840388582,84.89216633581809,85.46889696123657,62.15572067830334,71.3607474592879,55.19519477869627,60.39898472027026,61.667955754958946,68.244487347256,74.4812617532024,66.19587674581682,63.323159134185936,68.9776517558188,71.6694854102596,72.0527453551747,69.40971161930389,69.03801244139682,76.17747222516299
HPLC_0158,Saccharina latissima,Phaeophyceae,8,83151.22885859112,40326.64766928525,29582.43821241824,20613.7618738269,0.0,35594.00908148232,30788.318450410443,81662.0300010293,11799.978091570114,33603.824093400486,75718.00883191059,156737.17641200632,608.8454196253562,112728.05801272934,0.0,157547.5912771764,19434.332392887558,86698.04169803734,0.0,89557.20859191126,83997.84524521233,0.0,0.0,93205.3694380101,62514.48898139936,36231.28866950256,44548.03182100539,4768.412732266139,0.0,69671.55242684076,81566.26870975528,138258.06623575467,9277.445618940263,164297.32768282905,39928.479235804756,30376.917313207257,68712.97885254747,239318.0926403974,0.0,79867.5869308191,190150.91511406482,0.0,0.0,40980.66593693852,96511.1145419295,156991.96762316464,72169.53596862359,0.0,212862.32613151925,76067.93779735814,83.57387835709149,85.24800909929155,83.02997940084423,82.0531297615088,83.96439516672139,80.09265518230654,84.14958149228264,80.61157250432096,72.76047316961436,82.84899356300822,67.14216254043261,71.21715898326892,62.12585517702649,67.70687843054336,67.51875757089168,70.4722421005435,75.12580919668468,71.32728297611206,64.37038781043955,71.06548841893768,73.25410796242215,81.43007727177782,74.93797840418897,65.98357251510349,70.6648036586183
HPLC_0159,Saccharina latissima,Phaeophyceae,9,0.0,0.0,32302.983385422518,10849.393726976197,0.0,0.0,0.0,56388.364141882084,198552.16172483837,86128.18445755578,0.0,2084.2814141270474,0.0,45.46138064326639,0.0,102776.48489927207,0.0,121720.3562389114,0.0,0.0,173938.82127609596,97664.40174369093,314229.4004085743,199587.65540260854,91081.64566503058,85550.79507398742,28613.936654263158,54563.38493016214,0.0,21233.20917903213,78151.20910124513,0.0,119687.91018723411,0.0,0.0,0.0,173309.61336145594,2603.458956851018,0.0,0.0,5625.684751030555,57985.450200424224,0.0,0.0,240256.72065483432,155166.2307626081,94724.12481759253,10881.907994012881,0.0,19812.453040341235,80.72886654281427,88.85368388174919,76.49877642888706,78.78451412447174,78.77849173614909,84.01787233798902,86.70993642227191,82.30640546297732,79.8388604699479,87.21628699675894,64.03813768711167,67.08917449982339,66.73246037270947,60.49938350635298,61.83153236956087,71.41575812413741,76.97650332831559,76.32751745360818,62.52413334854635,69.83487836607952,72.04962319031665,76.42352647411666,73.03033204274294,69.25341679848691,69.49121744592006
